Age,State,Posts,Views,Duration,Authors,AuthorExperience,DeletedPosts,Forum,AuthorBanned
2076,open,10,815,22,5,557,0,Math,not banned
365,open,8,545,3,4,2006,0,Science,not banned
3838,open,38,37121,2911,27,0,0,Science,not banned
1813,open,13,2588,12,7,882,0,Medicine,not banned
77,open,4,135,0,3,209,0,Science,not banned
871,open,12,557,1,9,0,0,Discussion,not banned
796,open,9,526,11,3,18,0,Math,not banned
1908,open,4,301,0,3,1636,0,Discussion,not banned
3193,open,9,544,2,7,334,0,Science,not banned
1970,closed,134,4755,36,25,3,0,Speculation,not banned
3321,open,3,485,0,3,182,0,Science,not banned
3416,open,44,5372,2174,27,241,2,Medicine,not banned
2829,open,6,987,80,5,0,0,Science,not banned
1166,open,20,1378,1,5,0,0,Math,not banned
363,open,13,599,1,5,835,0,Science,not banned
1391,open,6,1526,1,3,2638,0,Homework,not banned
3799,open,5,586,0,4,25,0,Discussion,not banned
1066,open,5,374,2,2,1038,0,Science,not banned
3667,open,16,3514,32,12,55,0,Discussion,not banned
3900,open,7,1169,1179,7,56,0,Medicine,not banned
3512,open,4,725,0,4,598,0,Misc,not banned
2255,open,22,3490,183,8,440,0,Science,not banned
758,open,10,398,17,5,6,0,Science,not banned
3116,open,6,609,1,4,0,0,Science,not banned
640,open,8,382,2,4,144,0,Discussion,not banned
4135,open,19,1311,2,8,6,0,Discussion,not banned
3391,open,8,600,3,7,4,0,Science,not banned
1912,open,5,86,0,5,895,0,Misc,not banned
775,open,5,511,13,5,2933,1,Medicine,not banned
1406,open,4,522,1,3,8,0,Math,not banned
3450,open,5,505,0,5,0,0,Science,not banned
2388,open,21,2159,31,10,6,0,Science,not banned
1355,open,3,532,1,3,0,0,Math,not banned
294,open,9,438,91,4,172,0,Math,not banned
2173,open,6,453,0,4,414,0,Science,not banned
521,open,5,374,2,4,0,0,Science,not banned
3435,open,21,1713,7,10,195,0,Discussion,not banned
922,open,8,654,45,6,2326,0,Science,not banned
2680,open,13,1136,7,6,0,0,Science,not banned
2291,open,5,625,2,4,512,0,Science,not banned
3072,open,13,1010,3,6,644,0,Math,not banned
844,open,26,9330,240,6,8,0,Science,not banned
4041,open,2,495,0,2,0,0,Science,not banned
3122,open,21,1461,36,13,321,0,Speculation,not banned
3367,open,11,784,6,6,339,0,Science,not banned
3383,closed,158,11227,7,35,0,4,Misc,banned
3481,open,8,2100,3,4,262,0,Medicine,not banned
3573,open,2,722,1,2,165,0,Math,not banned
3590,closed,54,2542,6,14,25,1,Science,banned
3520,open,115,2102,11,29,53,0,Misc,not banned
3222,open,21,750,3,14,59,0,Discussion,not banned
1054,open,3,592,31,4,8,1,Math,not banned
1225,open,3,745,0,2,1508,0,Math,not banned
1745,open,68,3617,45,14,435,1,Math,not banned
747,open,8,695,522,1,487,0,Math,not banned
3065,open,25,1754,129,14,386,0,Science,not banned
3547,open,5,634,3,4,314,0,Discussion,not banned
2901,open,5,844,7,3,9,0,Math,not banned
2094,open,36,2941,119,15,3,2,Math,not banned
1591,open,5,402,1,5,25,0,Discussion,banned
2606,open,17,766,1,6,1144,0,Discussion,not banned
3180,open,11,815,73,11,526,3,Science,not banned
3919,open,8,616,10,7,490,0,Discussion,not banned
3358,open,9,1212,3,4,22,0,Science,not banned
1531,open,12,1258,1,2,166,0,Homework,not banned
1154,open,9,709,4,6,360,0,Speculation,not banned
2986,open,7,493,68,5,502,0,Science,not banned
3307,open,5,521,0,5,0,0,Math,not banned
3704,open,7,528,3,2,206,0,Science,not banned
677,open,2,266,0,2,294,0,Medicine,not banned
2590,open,13,703,1,10,1116,0,Speculation,not banned
1021,open,2,219,0,2,11,0,Speculation,not banned
847,closed,2,390,0,2,1651,0,Discussion,not banned
2900,open,8,879,0,6,667,0,Homework,not banned
1236,open,3,621,2,2,868,0,Science,not banned
2469,open,2,481,0,2,1093,0,Science,not banned
2287,open,17,786,3,8,0,0,Speculation,not banned
3482,open,26,4530,8,12,579,3,Math,not banned
887,open,2,367,2,2,0,0,Science,not banned
3267,open,20,329,7,14,13,1,Misc,not banned
3893,open,16,1225,2,7,17,0,Science,not banned
3116,open,2,853,0,2,3,0,Science,not banned
1955,open,9,523,1,3,848,0,Science,not banned
672,open,4,2036,116,4,3341,0,Science,not banned
1464,open,4,645,1,3,12,0,Science,not banned
3189,open,10,432,5,8,481,1,Discussion,not banned
1807,open,2,331,1,2,8,0,Science,not banned
185,closed,3,170,1,3,22,0,Math,not banned
1279,open,10,1293,34,5,825,0,Science,not banned
2312,open,10,273,4,4,1232,0,Discussion,not banned
1241,open,8,2594,8,3,243,0,Math,not banned
1331,open,13,1242,6,7,0,0,Science,not banned
727,closed,203,3176,269,7,0,0,Speculation,not banned
3417,open,7,301,4,4,338,0,Misc,not banned
371,open,4,347,1,4,0,0,Science,not banned
2777,open,5,1,0,4,83,0,Misc,not banned
3659,open,15,749,3,12,526,0,Discussion,not banned
1348,open,13,1665,283,7,25,0,Science,not banned
1239,open,11,562,1,2,403,0,Science,not banned
3412,open,4,604,0,4,35,0,Medicine,not banned
2963,closed,108,5980,32,16,0,0,Misc,not banned
3510,open,20,711,8,6,159,2,Misc,not banned
43,open,4,115,1,4,0,0,Discussion,banned
4179,open,13,1244,1,5,39,0,Science,not banned
842,open,9,412,109,5,661,0,Science,banned
2783,open,38,738,264,19,744,6,Misc,not banned
3038,closed,62,2350,5,15,848,3,Discussion,not banned
1048,open,2,1093,0,2,1,0,Misc,not banned
2052,open,5,320,1,4,748,0,Discussion,not banned
2108,open,5,378,0,4,0,0,Science,not banned
3433,open,6,716,18,6,14,0,Science,not banned
1653,open,13,542,1,9,37,0,Discussion,not banned
2470,open,3,566,1,3,0,0,Homework,not banned
3576,open,5,478,2,2,334,0,Science,not banned
1570,open,17,860,3,11,2370,0,Discussion,not banned
3522,open,57,1908,3,22,78,0,Discussion,not banned
1086,open,15,689,14,7,76,0,Science,not banned
1554,open,7,485,1,6,115,0,Discussion,banned
856,open,12,967,1,5,0,0,Misc,not banned
3409,open,4,448,0,3,384,0,Science,not banned
2024,open,7,922,1,3,695,0,Science,not banned
2470,open,2,764,3,2,248,0,Science,not banned
2789,open,11,788,18,9,62,0,Science,not banned
1176,open,3,751,2,2,454,0,Misc,not banned
1947,open,10,901,2,4,18,0,Science,not banned
315,open,8,374,8,5,14,0,Science,not banned
1875,closed,10,629,1,7,7,0,Science,banned
1872,open,19,1206,45,10,22,0,Science,not banned
3844,open,10,830,0,5,66,2,Science,not banned
3160,open,4,525,0,2,0,0,Science,not banned
3749,open,23,2820,397,18,207,0,Medicine,not banned
3815,open,20,1145,2,5,95,1,Science,not banned
2199,open,62,3765,50,19,773,0,Science,not banned
2166,open,9,1024,1,5,0,0,Science,not banned
200,open,39,713,20,6,2,0,Science,not banned
3242,open,3,890,0,3,54,0,Homework,not banned
2916,open,12,1730,3,5,20,0,Science,not banned
3626,open,19,1075,1,5,178,0,Science,not banned
308,open,4,249,1,4,636,0,Science,not banned
2247,open,8,465,1,2,0,0,Misc,not banned
744,open,22,625,29,13,85,1,Speculation,not banned
1835,open,8,391,0,3,33,0,Homework,not banned
2057,open,8,1772,3,3,1651,0,Science,not banned
1144,open,83,3557,15,19,0,0,Medicine,not banned
382,open,4,274,1,3,0,0,Science,not banned
2201,open,15,10260,492,12,0,0,Science,not banned
3683,open,3,470,28,2,3,0,Homework,not banned
2206,open,17,1208,110,7,314,0,Science,not banned
2045,open,7,552,6,2,37,0,Science,not banned
2395,open,21,3298,86,8,1755,0,Science,not banned
2543,open,5,700,0,4,2,0,Science,not banned
3471,open,6,2595,8,4,68,0,Speculation,not banned
3530,open,10,660,2,4,186,0,Science,not banned
996,open,3,326,0,2,673,0,Discussion,banned
2967,open,6,1554,12,4,0,0,Science,not banned
1161,open,4,1284,0,2,1,0,Misc,not banned
1310,open,5,728,1,4,794,0,Science,not banned
3333,open,3,296,1,3,484,0,Discussion,not banned
3991,open,314,14278,197,23,559,0,Medicine,not banned
3608,open,53,2264,3,12,7,0,Science,banned
1128,open,4,887,2,3,7,0,Science,not banned
142,open,9,356,1,3,0,0,Medicine,not banned
3839,open,26,2341,312,22,109,4,Misc,not banned
3375,open,12,240,1,8,136,0,Misc,not banned
3172,open,26,465,2,13,146,0,Misc,not banned
1423,open,4,1367,12,4,0,1,Speculation,not banned
2501,open,8,91,335,1,1500,0,Misc,not banned
3523,open,59,2441,18,18,294,0,Discussion,not banned
1708,open,2,503,0,2,0,0,Misc,not banned
1791,open,15,848,9,7,0,0,Science,not banned
3327,open,9,444,10,7,423,0,Discussion,not banned
186,open,24,784,9,10,400,0,Misc,not banned
4391,open,6,905,1,3,159,0,Science,not banned
724,open,5,1006,62,5,0,0,Science,not banned
3454,open,6,1179,8,3,114,0,Misc,not banned
3387,open,2,423,4,2,86,0,Discussion,banned
2620,open,23,1721,20,9,545,0,Science,not banned
2769,open,2,341,1,2,0,0,Homework,not banned
123,open,15,406,10,6,676,0,Medicine,not banned
122,open,12,462,65,6,0,0,Science,not banned
2997,open,2,1024,41,2,220,0,Homework,not banned
1518,open,107,8039,15,9,2343,0,Science,not banned
836,open,3,495,0,2,7,0,Homework,not banned
1100,open,5,2253,1,2,17,0,Misc,not banned
3768,open,35,1549,9,9,0,0,Misc,not banned
3356,open,2,496,3,2,11,0,Medicine,not banned
2695,open,4,1837,1,2,799,0,Medicine,not banned
2988,open,23,889,4,12,230,0,Discussion,not banned
3451,open,16,1533,0,8,64,0,Medicine,not banned
1055,open,7,398,7,5,215,0,Discussion,not banned
2146,open,2,650,2,2,12,0,Misc,not banned
685,open,29,11504,391,20,0,0,Science,not banned
1635,open,32,2013,6,11,92,0,Speculation,not banned
339,open,7,430,7,6,27,0,Discussion,not banned
1397,open,20,3437,14,13,749,0,Speculation,not banned
1409,open,6,354,1,2,0,0,Science,not banned
2276,open,19,613,1,8,1268,0,Discussion,not banned
420,open,6,745,79,6,0,0,Science,not banned
3325,open,3,884,0,3,0,0,Science,not banned
2857,open,4,681,1,3,0,0,Science,not banned
3164,open,14,1041,16,6,162,0,Science,not banned
1511,open,5,2740,8,4,1340,0,Science,banned
1580,open,31,7800,23,10,231,0,Medicine,not banned
1557,open,2,563,0,2,0,0,Science,not banned
1504,open,6,639,2,4,0,0,Speculation,not banned
652,open,10,452,15,6,54,0,Science,not banned
2021,open,13,2121,35,10,38,0,Medicine,banned
2174,open,3,556,2,4,113,1,Medicine,not banned
444,open,20,918,5,8,100,0,Math,banned
3234,open,2,554,0,2,0,0,Science,not banned
1734,open,3,334,3,3,0,0,Science,not banned
3559,open,67,2391,7,22,277,1,Discussion,not banned
3048,open,29,1302,3,15,170,0,Discussion,not banned
3718,open,3,739,1,2,86,0,Science,not banned
3131,open,40,1221,1,16,730,1,Discussion,not banned
1562,open,23,2160,15,10,69,0,Discussion,not banned
3285,open,6,490,1,5,576,0,Science,not banned
4241,open,3,539,0,3,308,0,Discussion,not banned
3397,open,8,626,2,6,61,0,Homework,not banned
2450,open,11,334,2,4,1700,0,Discussion,not banned
3312,open,16,787,3,8,136,0,Math,not banned
185,open,5,194,0,4,254,0,Speculation,not banned
3330,open,2,2441,0,2,378,0,Medicine,not banned
1093,open,31,3238,36,9,132,0,Speculation,not banned
3986,open,14,720,1,4,549,0,Discussion,not banned
2531,open,8,4106,17,7,101,0,Science,not banned
2452,open,6,1853,1,4,1256,0,Medicine,not banned
1240,open,7,1073,10,6,522,1,Science,not banned
3157,open,5,503,1,4,1,0,Homework,banned
3136,open,101,1741,3,21,408,0,Misc,not banned
3282,open,6,590,0,4,204,0,Math,not banned
1982,open,5,1132,952,5,0,0,Science,not banned
440,open,3,234,0,3,1839,0,Discussion,not banned
3000,open,29,1592,76,15,562,0,Speculation,not banned
3015,open,3,551,0,2,735,0,Science,not banned
1362,open,6,644,0,5,344,0,Math,not banned
3139,open,18,846,1,10,135,0,Science,not banned
886,open,6,434,11,3,16,0,Science,not banned
1574,open,19,2485,269,6,530,0,Science,not banned
2395,open,6,414,1,5,1149,1,Speculation,not banned
2033,open,2,420,0,2,0,0,Homework,not banned
3637,open,24,2182,22,12,10,0,Medicine,not banned
1298,open,43,2854,9,7,43,0,Science,not banned
647,open,18,919,361,12,52,0,Science,not banned
1693,open,55,3649,60,14,0,0,Science,not banned
3420,open,19,720,2,9,330,0,Science,not banned
3385,open,9,1035,17,5,339,0,Science,not banned
2406,open,5,983,47,4,6,0,Medicine,not banned
3473,open,6,407,0,3,745,0,Discussion,not banned
3428,open,2,445,0,2,0,0,Science,not banned
1443,open,2,409,0,2,226,0,Discussion,banned
3477,open,9,761,1,7,229,0,Science,not banned
2356,open,3,5506,6,3,1394,1,Math,not banned
3027,open,21,815,1,18,344,0,Discussion,not banned
3382,open,10,885,7,7,528,0,Science,not banned
1611,open,10,754,2,7,2250,0,Science,not banned
2543,open,5,512,4,4,349,0,Science,not banned
2365,open,23,1476,16,9,11,3,Science,not banned
1468,open,9,1622,2,5,2349,0,Discussion,not banned
806,open,36,1347,16,5,0,0,Discussion,banned
2049,closed,53,8951,8,5,2,0,Misc,banned
1491,open,7,1597,14,4,0,1,Math,not banned
909,open,12,778,27,3,1894,0,Math,not banned
938,open,2,600,0,2,0,0,Medicine,not banned
2143,open,2,426,9,3,749,1,Science,not banned
687,open,18,966,1,6,165,0,Speculation,not banned
1521,open,3,644,5,3,95,0,Medicine,banned
3350,open,4,613,2,3,0,0,Science,not banned
2252,open,8,372,4,5,1498,0,Discussion,not banned
1132,open,4,314,3,3,1197,0,Science,not banned
553,open,7,423,30,4,0,0,Homework,not banned
3687,open,17,1524,108,12,22,1,Homework,not banned
1778,closed,63,2307,1,12,45,0,Speculation,banned
1689,open,4,2239,0,2,0,0,Homework,not banned
3492,open,3,438,0,3,155,0,Science,not banned
3956,open,18,1504,103,9,1,0,Science,not banned
1724,open,2,756,0,2,8,0,Science,not banned
2820,open,6,484,0,3,0,0,Science,not banned
2078,open,20,617,4,10,3,0,Science,not banned
3536,open,21,11288,122,8,295,0,Science,not banned
2060,open,2,304,1,3,0,1,Science,not banned
945,open,26,1600,2,8,47,1,Science,banned
3226,open,13,323,11,9,318,0,Misc,not banned
2263,closed,13,6866,6,11,2,1,Misc,banned
3131,open,7,617,2,3,442,0,Misc,not banned
2562,open,19,6512,13,15,35,0,Science,not banned
1290,open,11,961,1,7,274,0,Speculation,not banned
2912,open,2,800,1,2,571,0,Misc,not banned
2409,open,4,760,20,4,7,0,Science,not banned
3254,open,21,555,10,17,65,0,Misc,not banned
584,open,40,1048,119,7,516,0,Science,not banned
171,open,3,200,0,2,31,0,Misc,not banned
982,open,1628,43257,507,66,1713,14,Discussion,not banned
2043,open,5,546,3,4,849,1,Science,not banned
1905,open,7,436,0,5,0,0,Homework,not banned
2468,open,2,2993,3,2,0,0,Misc,not banned
1741,open,13,533,2,4,2,0,Speculation,not banned
601,open,5,349,1,3,15,0,Misc,not banned
1767,open,4,290,0,3,1619,0,Discussion,not banned
1377,open,11,1148,2,7,253,0,Misc,not banned
1247,open,9,1017,13,4,395,0,Science,not banned
275,open,12,602,31,7,0,0,Speculation,not banned
918,open,2,629,10,2,0,0,Science,not banned
3601,open,8,1035,3,5,222,0,Science,not banned
2746,open,2,0,0,2,7,0,Misc,not banned
413,open,3,238,0,3,156,0,Science,not banned
2261,open,22,1552,30,11,961,1,Science,banned
2054,open,21,1244,7,11,0,0,Discussion,not banned
1287,open,10,1524,4,4,3,1,Science,not banned
3264,open,3,1101,1,2,0,0,Science,not banned
3313,open,7,758,0,4,125,0,Medicine,not banned
1793,open,13,2878,2,6,18,0,Misc,not banned
748,open,4,473,2,4,21,0,Science,not banned
1650,open,18,1677,11,4,370,0,Science,not banned
1205,open,5,1295,48,3,0,0,Medicine,not banned
486,open,3,3129,1,2,492,0,Homework,not banned
3333,open,3,347,0,3,0,0,Science,not banned
150,open,6,497,1,4,157,0,Science,not banned
3289,open,18,1643,4,11,515,0,Misc,not banned
454,open,3,252,4,1,1650,0,Speculation,not banned
2603,open,14,454,1,7,682,0,Discussion,not banned
1539,open,7,886,1,3,25,0,Science,not banned
3172,open,5,463,1,5,52,0,Science,not banned
502,open,33,1332,26,19,0,0,Speculation,not banned
4437,open,9,2884,8,6,113,0,Discussion,not banned
2377,open,7,760,17,6,505,0,Science,not banned
2570,open,8,734,21,6,303,0,Science,not banned
3713,open,4,1585,0,3,19,0,Science,not banned
2393,open,11,3059,2,6,256,0,Math,not banned
3144,open,11,805,2,4,869,0,Science,not banned
1652,open,5,402,1,4,1657,0,Discussion,not banned
3284,open,3,651,1,3,346,0,Medicine,not banned
1897,open,7,1084,3,7,1222,1,Misc,not banned
3797,open,54,2160,9,11,353,0,Discussion,not banned
1584,open,17,1105,17,2,520,0,Science,not banned
2326,open,6,881,2,7,41,1,Science,not banned
3848,open,3,9865,680,3,266,0,Misc,not banned
2177,open,7,525,1,4,199,0,Science,not banned
81,open,7,198,3,6,661,0,Discussion,not banned
3243,open,26,9417,3,7,561,0,Science,not banned
218,open,3,149,0,2,882,0,Science,not banned
602,open,5,563,1,3,0,0,Science,not banned
3301,open,15,841,1,4,864,0,Science,not banned
56,open,14,1281,5,9,0,0,Homework,not banned
721,open,46,1661,27,12,1,0,Science,not banned
2293,open,3,852,35,3,0,1,Science,not banned
3735,open,5,810,1,4,0,0,Homework,not banned
3498,open,40,1721,783,20,75,0,Discussion,not banned
1370,open,4,788,2,4,1281,0,Discussion,not banned
1099,open,38,2072,65,15,14,0,Discussion,not banned
728,open,6,421,66,2,420,0,Science,not banned
2108,open,8,1010,0,7,2042,1,Math,not banned
1932,open,9,1350,459,8,0,0,Science,not banned
1307,open,2,1134,104,2,0,0,Science,not banned
2020,open,20,1093,27,9,699,0,Science,not banned
3327,open,3,558,4,2,161,0,Math,not banned
3493,open,36,1643,9,12,305,0,Discussion,not banned
2986,open,11,728,7,7,195,0,Science,not banned
1737,open,2,253,1,2,1099,0,Homework,not banned
1862,open,19,1291,3,6,1682,0,Science,not banned
730,open,39,2318,3,9,122,0,Speculation,not banned
1374,open,4,271,0,4,190,0,Discussion,not banned
797,open,8,698,4,3,743,0,Discussion,not banned
3707,open,87,4771,44,18,13,4,Science,not banned
1409,open,3,289,0,2,891,0,Discussion,not banned
3171,open,36,1722,18,17,0,2,Science,not banned
2282,open,10,419,8,5,762,0,Discussion,not banned
1558,open,6,975,2,4,140,0,Discussion,not banned
3003,open,7,622,3,2,564,0,Homework,not banned
2144,open,7,4393,1,2,628,0,Math,not banned
3749,open,7,755,1,4,0,0,Science,not banned
3621,open,3,774,1,3,176,0,Medicine,not banned
3696,open,42,1919,3,9,190,1,Discussion,not banned
2144,open,5,498,2,4,14,0,Homework,not banned
3243,open,2,372,3,2,723,0,Science,not banned
852,open,4,401,1,3,9,0,Discussion,not banned
2605,open,16,1695,38,4,56,0,Science,not banned
408,open,33,978,7,16,1871,0,Speculation,not banned
3414,open,6,551,28,3,0,0,Speculation,not banned
744,open,4,315,4,3,53,0,Discussion,not banned
3890,open,15,1005,2,5,228,0,Science,not banned
911,open,2,707,0,2,0,0,Math,not banned
3656,open,72,2042,35,23,529,0,Misc,not banned
3956,open,4,733,1,3,135,0,Misc,not banned
392,open,18,539,9,8,95,0,Science,not banned
3412,open,8,445,0,2,70,0,Discussion,banned
4035,open,15,1602,2,11,7,0,Science,not banned
1847,open,2,269,0,2,319,0,Science,not banned
510,closed,7,607,0,5,0,0,Speculation,not banned
866,open,2,1817,73,2,719,0,Misc,not banned
3798,open,34,1116,3,8,104,0,Discussion,not banned
3729,open,3,844,0,2,344,0,Speculation,not banned
938,open,10,809,389,4,0,0,Science,not banned
682,open,5,309,1,3,0,0,Science,not banned
247,open,3,211,1,2,0,0,Speculation,not banned
969,open,7,917,1,5,1771,0,Science,not banned
2334,open,7,393,0,5,1210,0,Discussion,not banned
4110,open,24,1788,712,13,439,0,Science,not banned
1775,open,3,368,4,3,0,0,Homework,not banned
55,open,6,342,20,5,0,0,Science,not banned
1300,open,2,736,62,2,0,0,Math,not banned
3753,open,2,657,0,2,127,0,Science,not banned
3184,open,78,3828,20,27,366,0,Discussion,not banned
3528,open,24,2187,1,5,54,0,Misc,not banned
3671,open,9,689,2,5,127,0,Science,not banned
1866,open,3,19,0,3,1,0,Misc,banned
269,open,12,603,7,3,2317,0,Science,banned
3248,open,26,2024,456,11,613,0,Science,not banned
664,open,7,349,3,7,0,0,Speculation,not banned
1316,open,7,468,0,5,248,0,Science,not banned
3193,open,9,358,1,4,557,0,Discussion,not banned
2472,open,21,1777,49,9,16,1,Science,not banned
3478,open,6,429,0,3,7,0,Discussion,not banned
2381,open,10,799,6,7,1,1,Science,not banned
1097,closed,6,1167,1,4,12,0,Speculation,not banned
3387,open,7,875,255,4,635,0,Science,not banned
1239,open,5,863,2,4,0,0,Science,not banned
1749,open,40,1596,9,22,1370,0,Discussion,not banned
3235,open,8,632,0,6,97,0,Science,not banned
3370,open,6,533,1,5,161,0,Science,not banned
3184,open,7,942,1,6,161,0,Science,not banned
2387,open,17,104,5,4,1642,0,Misc,not banned
795,closed,18,544,1,5,76,0,Speculation,banned
2525,open,65,4777,260,18,1336,0,Science,not banned
1085,open,4,1612,0,4,0,0,Speculation,not banned
3473,closed,49,1880,4,13,40,0,Science,not banned
2207,open,6,486,0,4,122,0,Science,not banned
3633,open,2,745,0,2,0,0,Science,not banned
1204,open,13,7130,1,7,173,0,Science,not banned
3319,open,28,14597,2978,17,831,0,Science,not banned
